Plot Title: FourMileTestLogger,,,,,,,
#,Date Time,,,,,,
484,4/19/2017 15:00,7.87,7.745,0.125,,,
485,4/19/2017 15:15,7.87,7.745,0.125,,,
486,4/19/2017 15:30,7.845,7.72,0.125,,,
487,4/19/2017 15:45,7.82,7.67,0.15,,,
488,4/19/2017 16:00,7.77,7.645,0.125,,,
489,4/19/2017 16:15,7.745,7.619,0.126,,,
490,4/19/2017 16:30,7.72,7.594,0.126,,,
491,4/19/2017 16:45,7.72,7.569,0.151,,,
492,4/19/2017 17:00,7.695,7.544,0.151,,,
493,4/19/2017 17:15,7.645,7.494,0.151,,,
494,4/19/2017 17:30,7.594,7.444,0.15,,,
